slug,name,sku,price_cents,compare_at_price_cents,initial_stock,image_url,category_slug,description,delivery_information,return_policy,warranty_info,whats_in_the_box,package_length_mm,package_width_mm,package_height_mm,gross_weight_g,currency
bluetooth-speaker-portable,Bluetooth speaker portable,AUD-SPK-BT,89900,,25,https://loremflickr.com/800/800/speaker%2Cbluetooth?lock=56750,audio,"Bluetooth speaker portable (SKU AUD-SPK-BT) is listed in our audio range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Bluetooth speaker portable to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 195 × 95 × 95 mm (shipping weight approx. 920 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Bluetooth speaker portable follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Manufacturer warranty (if any) applies to defects in materials and workmanship under normal use — typically 12–24 months for electronics, as stated on packaging or the warranty card inside the box. Accidental damage, liquid ingress, and unauthorised repair are usually excluded. Keep your AvoToday invoice and serial numbers (if shown on the device) for claims. Our team can help route you to the brand or importer where applicable.","Contents of this shipment

Product: Bluetooth speaker portable
SKU: AUD-SPK-BT
Variant: Standard (AUD-SPK-BT)

Outer retail / shipping carton (L × W × H):
195 × 95 × 95 mm (shipping weight approx. 920 g)

Included in the box:
• 1 × Bluetooth speaker portable — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",195,95,95,920,NAD
soundbar-2-1-channel,Soundbar 2.1 channel,AUD-SB-21,249900,283978,25,https://loremflickr.com/800/800/soundbar%2Cspeaker?lock=70560,audio,"Soundbar 2.1 channel (SKU AUD-SB-21) is listed in our audio range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Soundbar 2.1 channel to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

This item ships in a carton of approximately 920 × 140 × 120 mm (shipping weight approx. 4.20 kg). Bulky or heavy parcels may require additional handling time and cannot always be left unattended — please ensure someone can receive the delivery or choose pickup.

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Soundbar 2.1 channel follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Manufacturer warranty (if any) applies to defects in materials and workmanship under normal use — typically 12–24 months for electronics, as stated on packaging or the warranty card inside the box. Accidental damage, liquid ingress, and unauthorised repair are usually excluded. Keep your AvoToday invoice and serial numbers (if shown on the device) for claims. Our team can help route you to the brand or importer where applicable.","Contents of this shipment

Product: Soundbar 2.1 channel
SKU: AUD-SB-21
Variant: Standard (AUD-SB-21)

Outer retail / shipping carton (L × W × H):
920 × 140 × 120 mm (shipping weight approx. 4.20 kg)

Included in the box:
• 1 × Soundbar 2.1 channel — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",920,140,120,4200,NAD
usb-microphone-podcast,USB microphone podcast,AUD-MIC-USB,149900,,25,https://loremflickr.com/800/800/microphone%2Caudio?lock=47313,audio,"USB microphone podcast (SKU AUD-MIC-USB) is listed in our audio range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add USB microphone podcast to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 165 × 85 × 35 mm (shipping weight approx. 380 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for USB microphone podcast follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Manufacturer warranty (if any) applies to defects in materials and workmanship under normal use — typically 12–24 months for electronics, as stated on packaging or the warranty card inside the box. Accidental damage, liquid ingress, and unauthorised repair are usually excluded. Keep your AvoToday invoice and serial numbers (if shown on the device) for claims. Our team can help route you to the brand or importer where applicable.","Contents of this shipment

Product: USB microphone podcast
SKU: AUD-MIC-USB
Variant: Standard (AUD-MIC-USB)

Outer retail / shipping carton (L × W × H):
165 × 85 × 35 mm (shipping weight approx. 380 g)

Included in the box:
• 1 × USB microphone podcast — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",165,85,35,380,NAD
turntable-vinyl-starter,Turntable vinyl starter,AUD-TT-01,399900,,25,https://loremflickr.com/800/800/turntable%2Cvinyl?lock=90257,audio,"Turntable vinyl starter (SKU AUD-TT-01) is listed in our audio range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Turntable vinyl starter to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

This item ships in a carton of approximately 480 × 420 × 180 mm (shipping weight approx. 6.50 kg). Bulky or heavy parcels may require additional handling time and cannot always be left unattended — please ensure someone can receive the delivery or choose pickup.

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Turntable vinyl starter follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Manufacturer warranty (if any) applies to defects in materials and workmanship under normal use — typically 12–24 months for electronics, as stated on packaging or the warranty card inside the box. Accidental damage, liquid ingress, and unauthorised repair are usually excluded. Keep your AvoToday invoice and serial numbers (if shown on the device) for claims. Our team can help route you to the brand or importer where applicable.","Contents of this shipment

Product: Turntable vinyl starter
SKU: AUD-TT-01
Variant: Standard (AUD-TT-01)

Outer retail / shipping carton (L × W × H):
480 × 420 × 180 mm (shipping weight approx. 6.50 kg)

Included in the box:
• 1 × Turntable vinyl starter — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",480,420,180,6500,NAD
phone-case-silicone,Phone case silicone,ACC-CASE-01,29900,42715,25,https://loremflickr.com/800/800/phone%2Ccase?lock=36626,accessories,"Phone case silicone (SKU ACC-CASE-01) is listed in our accessories range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Phone case silicone to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 165 × 85 × 35 mm (shipping weight approx. 380 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Phone case silicone follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Manufacturer warranty (if any) applies to defects in materials and workmanship under normal use — typically 12–24 months for electronics, as stated on packaging or the warranty card inside the box. Accidental damage, liquid ingress, and unauthorised repair are usually excluded. Keep your AvoToday invoice and serial numbers (if shown on the device) for claims. Our team can help route you to the brand or importer where applicable.","Contents of this shipment

Product: Phone case silicone
SKU: ACC-CASE-01
Variant: Standard (ACC-CASE-01)

Outer retail / shipping carton (L × W × H):
165 × 85 × 35 mm (shipping weight approx. 380 g)

Included in the box:
• 1 × Phone case silicone — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",165,85,35,380,NAD
tempered-glass-screen-protector,Tempered glass screen protector,ACC-GLS-01,19900,30616,25,https://loremflickr.com/800/800/screen%2Cprotector?lock=29516,accessories,"Tempered glass screen protector (SKU ACC-GLS-01) is listed in our accessories range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Tempered glass screen protector to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 185 × 105 × 18 mm (shipping weight approx. 85 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Tempered glass screen protector follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.",Warranty terms depend on the manufacturer and product type. Keep your AvoToday order confirmation as proof of purchase. Contact support from your order if you need help with a warranty or quality concern.,"Contents of this shipment

Product: Tempered glass screen protector
SKU: ACC-GLS-01
Variant: Standard (ACC-GLS-01)

Outer retail / shipping carton (L × W × H):
185 × 105 × 18 mm (shipping weight approx. 85 g)

Included in the box:
• 1 × Tempered glass screen protector — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",185,105,18,85,NAD
laptop-sleeve-15-inch,Laptop sleeve 15 inch,ACC-SLV-15,49900,,25,https://loremflickr.com/800/800/laptop%2Cbag?lock=48736,accessories,"Laptop sleeve 15 inch (SKU ACC-SLV-15) is listed in our accessories range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Laptop sleeve 15 inch to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 380 × 280 × 45 mm (shipping weight approx. 420 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Laptop sleeve 15 inch follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.",Warranty terms depend on the manufacturer and product type. Keep your AvoToday order confirmation as proof of purchase. Contact support from your order if you need help with a warranty or quality concern.,"Contents of this shipment

Product: Laptop sleeve 15 inch
SKU: ACC-SLV-15
Variant: Standard (ACC-SLV-15)

Outer retail / shipping carton (L × W × H):
380 × 280 × 45 mm (shipping weight approx. 420 g)

Included in the box:
• 1 × Laptop sleeve 15 inch — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",380,280,45,420,NAD
car-phone-mount-magnetic,Car phone mount magnetic,ACC-MNT-CAR,39900,,25,https://loremflickr.com/800/800/phone%2Cmount%2Ccar?lock=98046,accessories,"Car phone mount magnetic (SKU ACC-MNT-CAR) is listed in our accessories range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Car phone mount magnetic to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 165 × 85 × 35 mm (shipping weight approx. 380 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Car phone mount magnetic follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Manufacturer warranty (if any) applies to defects in materials and workmanship under normal use — typically 12–24 months for electronics, as stated on packaging or the warranty card inside the box. Accidental damage, liquid ingress, and unauthorised repair are usually excluded. Keep your AvoToday invoice and serial numbers (if shown on the device) for claims. Our team can help route you to the brand or importer where applicable.","Contents of this shipment

Product: Car phone mount magnetic
SKU: ACC-MNT-CAR
Variant: Standard (ACC-MNT-CAR)

Outer retail / shipping carton (L × W × H):
165 × 85 × 35 mm (shipping weight approx. 380 g)

Included in the box:
• 1 × Car phone mount magnetic — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",165,85,35,380,NAD
usb-hub-4-port,USB hub 4-port,ACC-HUB-4,59900,,25,https://loremflickr.com/800/800/usb%2Chub?lock=96544,accessories,"USB hub 4-port (SKU ACC-HUB-4) is listed in our accessories range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add USB hub 4-port to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 155 × 95 × 32 mm (shipping weight approx. 145 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for USB hub 4-port follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.",Warranty terms depend on the manufacturer and product type. Keep your AvoToday order confirmation as proof of purchase. Contact support from your order if you need help with a warranty or quality concern.,"Contents of this shipment

Product: USB hub 4-port
SKU: ACC-HUB-4
Variant: Standard (ACC-HUB-4)

Outer retail / shipping carton (L × W × H):
155 × 95 × 32 mm (shipping weight approx. 145 g)

Included in the box:
• 1 × USB hub 4-port — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",155,95,32,145,NAD
cable-organiser-pack,Cable organiser pack,ACC-CBL-ORG,24900,,25,https://loremflickr.com/800/800/cables%2Corganiser?lock=99896,accessories,"Cable organiser pack (SKU ACC-CBL-ORG) is listed in our accessories range on AvoToday. Check compatibility (ports, size, voltage) before ordering. Register with the manufacturer when a warranty card is included.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Cable organiser pack to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 220 × 145 × 28 mm (shipping weight approx. 180 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Cable organiser pack follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.",Warranty terms depend on the manufacturer and product type. Keep your AvoToday order confirmation as proof of purchase. Contact support from your order if you need help with a warranty or quality concern.,"Contents of this shipment

Product: Cable organiser pack
SKU: ACC-CBL-ORG
Variant: Standard (ACC-CBL-ORG)

Outer retail / shipping carton (L × W × H):
220 × 145 × 28 mm (shipping weight approx. 180 g)

Included in the box:
• 1 × Cable organiser pack — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",220,145,28,180,NAD
non-stick-frying-pan-28cm,Non-stick frying pan 28cm,HOM-PAN-28,49900,,25,https://loremflickr.com/800/800/frying%2Cpan%2Ckitchen?lock=76813,home,"Non-stick frying pan 28cm (SKU HOM-PAN-28) is listed in our home range on AvoToday. See specifications on this page and compare variants before you add to cart.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Non-stick frying pan 28cm to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 480 × 300 × 85 mm (shipping weight approx. 1.65 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Non-stick frying pan 28cm follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Household items may include a limited manufacturer warranty when supplied by the brand (e.g. small appliances). Retain packaging and any warranty card for Non-stick frying pan 28cm. Wear-and-tear, misuse, and cosmetic marks from delivery are not covered.","Contents of this shipment

Product: Non-stick frying pan 28cm
SKU: HOM-PAN-28
Variant: Standard (HOM-PAN-28)

Outer retail / shipping carton (L × W × H):
480 × 300 × 85 mm (shipping weight approx. 1.65 kg)

Included in the box:
• 1 × Non-stick frying pan 28cm — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",480,300,85,1650,NAD
dinner-plate-set-12-piece,Dinner plate set 12 piece,HOM-PLT-12,89900,,25,https://loremflickr.com/800/800/plates%2Cdinnerware?lock=64253,home,"Dinner plate set 12 piece (SKU HOM-PLT-12) is listed in our home range on AvoToday. See specifications on this page and compare variants before you add to cart.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Dinner plate set 12 piece to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

This item ships in a carton of approximately 320 × 320 × 180 mm (shipping weight approx. 5.20 kg). Bulky or heavy parcels may require additional handling time and cannot always be left unattended — please ensure someone can receive the delivery or choose pickup.

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Dinner plate set 12 piece follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Household items may include a limited manufacturer warranty when supplied by the brand (e.g. small appliances). Retain packaging and any warranty card for Dinner plate set 12 piece. Wear-and-tear, misuse, and cosmetic marks from delivery are not covered.","Contents of this shipment

Product: Dinner plate set 12 piece
SKU: HOM-PLT-12
Variant: Standard (HOM-PLT-12)

Outer retail / shipping carton (L × W × H):
320 × 320 × 180 mm (shipping weight approx. 5.20 kg)

Included in the box:
• 1 × Dinner plate set 12 piece — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",320,320,180,5200,NAD
electric-kettle-1-7l,Electric kettle 1.7L,HOM-KTL-17,69900,85244,25,https://loremflickr.com/800/800/kettle%2Ckitchen?lock=58343,home,"Electric kettle 1.7L (SKU HOM-KTL-17) is listed in our home range on AvoToday. See specifications on this page and compare variants before you add to cart.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Electric kettle 1.7L to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 240 × 220 × 260 mm (shipping weight approx. 1.45 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Electric kettle 1.7L follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Household items may include a limited manufacturer warranty when supplied by the brand (e.g. small appliances). Retain packaging and any warranty card for Electric kettle 1.7L. Wear-and-tear, misuse, and cosmetic marks from delivery are not covered.","Contents of this shipment

Product: Electric kettle 1.7L
SKU: HOM-KTL-17
Variant: Standard (HOM-KTL-17)

Outer retail / shipping carton (L × W × H):
240 × 220 × 260 mm (shipping weight approx. 1.45 kg)

Included in the box:
• 1 × Electric kettle 1.7L — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",240,220,260,1450,NAD
vacuum-flask-1l,Vacuum flask 1L,HOM-FLK-1,39900,,25,https://loremflickr.com/800/800/flask%2Cthermos?lock=60434,home,"Vacuum flask 1L (SKU HOM-FLK-1) is listed in our home range on AvoToday. See specifications on this page and compare variants before you add to cart.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Vacuum flask 1L to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 110 × 110 × 280 mm (shipping weight approx. 620 g).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Vacuum flask 1L follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Household items may include a limited manufacturer warranty when supplied by the brand (e.g. small appliances). Retain packaging and any warranty card for Vacuum flask 1L. Wear-and-tear, misuse, and cosmetic marks from delivery are not covered.","Contents of this shipment

Product: Vacuum flask 1L
SKU: HOM-FLK-1
Variant: Standard (HOM-FLK-1)

Outer retail / shipping carton (L × W × H):
110 × 110 × 280 mm (shipping weight approx. 620 g)

Included in the box:
• 1 × Vacuum flask 1L — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",110,110,280,620,NAD
bed-sheet-set-queen,Bed sheet set queen,HOM-SHT-Q,129900,162375,25,https://loremflickr.com/800/800/bed%2Csheets?lock=75724,home,"Bed sheet set queen (SKU HOM-SHT-Q) is listed in our home range on AvoToday. See specifications on this page and compare variants before you add to cart.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Bed sheet set queen to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 380 × 280 × 95 mm (shipping weight approx. 1.85 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Bed sheet set queen follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Household items may include a limited manufacturer warranty when supplied by the brand (e.g. small appliances). Retain packaging and any warranty card for Bed sheet set queen. Wear-and-tear, misuse, and cosmetic marks from delivery are not covered.","Contents of this shipment

Product: Bed sheet set queen
SKU: HOM-SHT-Q
Variant: Standard (HOM-SHT-Q)

Outer retail / shipping carton (L × W × H):
380 × 280 × 95 mm (shipping weight approx. 1.85 kg)

Included in the box:
• 1 × Bed sheet set queen — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",380,280,95,1850,NAD
throw-blanket-fleece,Throw blanket fleece,HOM-BLN-FL,79900,,25,https://loremflickr.com/800/800/blanket%2Chome?lock=28070,home,"Throw blanket fleece (SKU HOM-BLN-FL) is listed in our home range on AvoToday. See specifications on this page and compare variants before you add to cart.

Order online for delivery or pickup in Namibia — pricing is shown in NAD including the variant on this page. Images are representative; labels, batch codes, or bundle contents may vary by supplier shipment.","We deliver across Namibia where service is available. After you add Throw blanket fleece to your cart, choose home delivery or a pickup point at checkout — fees and estimated windows depend on your address and the courier lane selected.

Packed for transit in a carton of approximately 420 × 320 × 120 mm (shipping weight approx. 2.10 kg).

You will receive order updates when your order is confirmed, packed, and handed to the courier. Inspect the outer box on arrival and note any visible damage on delivery where possible.","Returns and exchanges for Throw blanket fleece follow the retailer policy and applicable consumer protection rules in Namibia.

To request help, open your order in AvoToday and contact support with your order number, SKU, and a short description of the issue. Photos of the product and packaging speed up resolution.

Unopened items in resaleable condition with all accessories may qualify within the stated return window where applicable.","Household items may include a limited manufacturer warranty when supplied by the brand (e.g. small appliances). Retain packaging and any warranty card for Throw blanket fleece. Wear-and-tear, misuse, and cosmetic marks from delivery are not covered.","Contents of this shipment

Product: Throw blanket fleece
SKU: HOM-BLN-FL
Variant: Standard (HOM-BLN-FL)

Outer retail / shipping carton (L × W × H):
420 × 320 × 120 mm (shipping weight approx. 2.10 kg)

Included in the box:
• 1 × Throw blanket fleece — the item described on this product page

Packaging may differ slightly from photos (seasonal sleeves, language on labels). Accessories shown in marketing images are included only when listed above. Retain the carton until you have inspected the product.",420,320,120,2100,NAD
